,name,productUrl,originalPrice,price,discount,ratingScore,review,inStock,location,image,Seller Name,Brand Name,Seller Id,Item Id
2493,Pack Of 8 Wonder Hanger,www.daraz.pk/products/pack-of-8-wonder-hanger-i8128249-s1287180735.html?search=1,650.00,190.00,-71%,4.16667,6,True,Pakistan,https://static-01.daraz.pk/p/b1a34bef69f709ff55eb6878c14e3dc0.jpg,365Cosmetics (Karachi),365Cosmetics,14427,8128249
2494,Multi-Purpose Scarf/Belt/Tie/Dupata Hanging Organizer/Hanger Multicolour,www.daraz.pk/products/multi-purpose-scarfbelttiedupata-hanging-organizerhanger-multicolour-i100036396-s1021679413.html?search=1,,400.00,,3.25,4,True,Pakistan,https://static-01.daraz.pk/original/cf2a2d15ce22a0b5e044bd5e042ffd73.jpg,Dealizle (Karachi),365 Products,20567,100036396
2495,"Soap Dish Self Draining Soap Case Holder-Silicone Soap Saver Rubber Drainer Dishes Soap Saver for Shower, Bathroom, Kitchen, Counter Top, Keep Soap Bars Dry and Easy Cleaning",www.daraz.pk/products/soap-dish-self-draining-soap-case-holder-silicone-soap-saver-rubber-drainer-dishes-soap-saver-for-shower-bathroom-kitchen-counter-top-keep-soap-bars-dry-and-easy-cleaning-i165004075-s1334956794.html?search=1,200.00,150.00,-25%,5,1,True,Pakistan,https://static-01.daraz.pk/p/mdc/f2ff358bb63d0f93ace6c790a5548d6e.jpg,Velvet,My Velvet,6005010567045,165004075
2496,Bath Curtains Waterproof Shower Curtain With 12 Pcs Hook Set,www.daraz.pk/products/bath-curtains-waterproof-shower-curtain-with-12-pcs-hook-set-i130863350-s1290755610.html?search=1,599.00,519.00,-13%,4,3,True,Pakistan,https://static-01.daraz.pk/p/2defbdb8e7d87917bce6491a839e6706.jpg,BodyNFashion,BodyNFashion,1100646,130863350
2497,Tooth Paste Dispenser & Brush Holder - Multicolor,www.daraz.pk/products/tooth-paste-dispenser-brush-holder-multicolor-i1713042-s9614828.html?search=1,1015.00,316.00,-69%,4,1,True,Pakistan,https://static-01.daraz.pk/p/b9bc16250ecf92b708d59fe3316703d3.jpg,Multicrafts (Karachi),Minions,13318,1713042
2498,Tooth Paste Dispenser With Holder - Multicolor,www.daraz.pk/products/tooth-paste-dispenser-with-holder-multicolor-i1713043-s9614829.html?search=1,774.00,316.00,-59%,4.33333,3,True,Pakistan,https://static-01.daraz.pk/original/f52280a56157b09f6b223404f431ed53.jpg,Multicrafts (Karachi),NOORI,13318,1713043
2499,Tooth Paste Dispenser with Toothbrush Holder - Multicolor,www.daraz.pk/products/tooth-paste-dispenser-with-toothbrush-holder-multicolor-i103818059-s1250042668.html?search=1,604.00,299,-51%,4.3625,80,True,Pakistan,https://static-01.daraz.pk/p/43ab6c11eb768d46c87477ea82e2085c.jpg,Multicrafts (Karachi),MULTICRAFTS,13318,103818059
2500,Tooth Paste Dispenser With Holder - Multicolor,www.daraz.pk/products/automatic-tooth-paste-dispenser-with-holder-orange-color-i152846073-s1317422818.html?search=1,550.00,377.00,-31%,5,1,True,Pakistan,https://static-01.daraz.pk/p/289835989d42c6af0189f6d97930bf8e.jpg,Multicrafts (Karachi),MULTICRAFTS,13318,152846073
2501,Tooth Paste Dispenser With Holder - Multicolor,www.daraz.pk/products/automatic-tooth-paste-dispenser-with-holder-orange-color-i152846079-s1317446035.html?search=1,560.00,344.00,-39%,5,1,True,Pakistan,https://static-01.daraz.pk/p/0de1eac0663e3a0d83b98379cf508281.jpg,Multicrafts (Karachi),MULTICRAFTS,13318,152846079
2502,Deemiz Multicolor Tooth Paste Dispenser,www.daraz.pk/products/deemiz-multicolor-tooth-paste-dispenser-i3119781-s12455421.html?search=1,630.00,291,-54%,4.36364,11,True,Pakistan,https://static-01.daraz.pk/original/d4cf337e5c982df89c291495ee2192d3.jpg,Deemiz (Karachi),Deemiz,3156,3119781
2503,Magic Changeable Clothes Pluto Plastic Hanger - Space Saving Wonder Closet Organizer 9 Holes Holder Cloths and Pants Hanger,www.daraz.pk/products/magic-changeable-clothes-pluto-plastic-hanger-i134224535-s1294616009.html?search=1,241.00,117.00,-51%,5,2,True,Pakistan,https://static-01.daraz.pk/p/a2fe7dd22fb2e4a05d2fb9df0ad3305a.jpg,Deemiz (Karachi),Deemiz,3156,134224535
2504,"Towels Luxurious Jumbo Bath Sheet 35 x 70 Inches, Beige 100% Ring Spun Cotton Highly Absorbent and Quick Dry Extra Large Bath Towel Super Soft Hotel Quality Towel",www.daraz.pk/products/towels-luxurious-jumbo-bath-sheet-35-x-70-inches-100-ring-spun-cotton-highly-absorbent-and-quick-dry-extra-large-super-soft-hotel-quality-i146874644-s1309862346.html?search=1,1299.00,1039,-20%,5,3,True,Pakistan,https://static-01.daraz.pk/p/c3242d23515a9234384b2c719c4f8917.jpg,Utopia Basics,Utopia,6005010045314,146874644
2505,"Bath Mats Towels Cotton Banded Bath Mats, 2 Pack 21 x 34 Inches Highly Absorbent and Machine Washable Shower Bathroom Floor Mat Pack of 2",www.daraz.pk/products/bath-mats-towels-cotton-banded-highly-absorbent-and-machine-washable-shower-bathroom-floor-mat-21-x-34-inches-pack-of-2-i146870608-s1309858771.html?search=1,1499.00,1228,-18%,5,1,True,Pakistan,https://static-01.daraz.pk/p/6ec73f0a23302e25585096f766b886ea.jpg,Utopia Basics,Utopia,6005010045314,146870608
2506,Washcloths Set 12 x 12 inches 100% Cotton Premium Quality Flannel Face Cloths Highly Absorbent and Soft Feel Fingertip Towels 12-Pack,www.daraz.pk/products/washcloths-set-12-x-12-inches-100-cotton-premium-quality-flannel-face-cloths-highly-absorbent-and-soft-feel-fingertip-towels-12-pack-i146710607-s1309674041.html?search=1,1299.00,1039,-20%,5,1,True,Pakistan,https://static-01.daraz.pk/p/5aed7b3b09f97d7cc9b670beee921c12.jpg,Utopia Basics,Utopia,6005010045314,146710607
2507,Towel Set 8 Piece 2 Bath Towels 2 Hand Towels and 4 Washcloths,www.daraz.pk/products/towel-set-8-piece-2-bath-towels-2-hand-towels-and-4-washcloths-i146692037-s1309596655.html?search=1,2499.00,2078,-17%,4,1,True,Pakistan,https://static-01.daraz.pk/p/5bd22edee9ee13f5734df1f8e3243507.jpg,Utopia Basics,Utopia,6005010045314,146692037
2508,"Utopia Towel Set, 2 Bath Towels, 2 Hand Towels, and 4 Washcloths, 600 GSM 100% Premium Ring Spun Cotton Highly Absorbent Towels for Bathroom, Shower Towel, (Pack of 8)",www.daraz.pk/products/utopia-towel-set-2-bath-towels-2-hand-towels-and-4-washcloths-600-gsm-100-premium-ring-spun-cotton-highly-absorbent-towels-for-bathroom-shower-towel-pack-of-8-i146612924-s1309508859.html?search=1,1999.00,1700,-15%,5,1,True,Pakistan,https://static-01.daraz.pk/p/312aaec364677745c709f65e82e14939.jpg,Utopia Basics,Utopia,6005010045314,146612924
2509,Toilet Brush Curve,www.daraz.pk/products/toilet-brush-curve-i147600549-s1310856430.html?search=1,70.00,60,-14%,4.5,2,True,Pakistan,https://static-01.daraz.pk/p/645d9ff3c337cd1e3998b14213599cd5.jpg,Zidello -,Royal Touch,1059036,147600549
2510,Toilet Brush Lite 2.0,www.daraz.pk/products/toilet-brush-lite-20-i147610318-s1310864133.html?search=1,,90.00,,5,4,True,Pakistan,https://static-01.daraz.pk/p/eed830cc6c8dde57ce941276f893468a.jpg,Zidello -,Royal Touch,1059036,147610318
2511,Toilet Brush with Caddy [Designer Edition],www.daraz.pk/products/toilet-brush-with-caddy-designer-edition-i142416079-s1302778093.html?search=1,300.00,290,-3%,4.78571,14,True,Pakistan,https://static-01.daraz.pk/p/mdc/f99011abdf428f9748f8845e99fc0770.jpg,Zidello -,Royal Touch,1059036,142416079
2512,Bath Mug Millat (SPRING SERIES) Pack Of 3,www.daraz.pk/products/bath-mug-millat-spring-series-pack-of-3-i134226911-s1294640086.html?search=1,,140.00,,5,18,True,Pakistan,https://static-01.daraz.pk/p/mdc/44c868265d51ac4255c0a8c3d1fc546d.jpg,Millat Plastic Products,Millat Plastic Products,1142943,134226911
2513,Bath Stool Square Millat (SPRING SERIES) Pack of 2,www.daraz.pk/products/bath-stool-square-millat-spring-series-pack-of-2-i134219111-s1294600974.html?search=1,,640.00,,5,1,True,Pakistan,https://static-01.daraz.pk/p/mdc/ee282acbfb1097bf00fcf55e3e85009b.jpg,Millat Plastic Products,Millat Plastic Products,1142943,134219111
2514,Bath Stool Round Millat (SPRING SERIES) Pack of 2,www.daraz.pk/products/bath-stool-round-millat-spring-series-pack-of-2-i134191926-s1294586009.html?search=1,,640.00,,5,2,True,Pakistan,https://static-01.daraz.pk/p/mdc/4b27fd7a524f101adfb1f11648eb670e.jpg,Millat Plastic Products,Millat Plastic Products,1142943,134191926
2515,Large Plastic Over the Shower Caddy Frosted,www.daraz.pk/products/large-plastic-over-the-shower-caddy-frosted-i132123057-s1292316057.html?search=1,1000.00,600.00,-40%,5,1,True,Pakistan,https://static-01.daraz.pk/p/f60dd6c1c5a76a20c75cfa7694b52154.jpg,AYaan chase mart (Karachi),Ayaan chase mart,10999,132123057
2516,Imported 100% Accurate Strong Glass Electronic Digital Body Weight Machine Digital Body Weight Scale Digital Personal Body Weighing Machine Digital Personal Body Weighing Scale Digital Bathroom Scale Digital Bath Scale Portable Weight Scale Machine,www.daraz.pk/products/imported-100-accurate-strong-glass-electronic-digital-body-weight-machine-digital-body-weight-scale-digital-personal-body-weighing-machine-digital-personal-body-weighing-scale-digital-bathroom-scale-digital-bath-scale-portable-weight-scale-machine-i102644239-s1248460528.html?search=1,,1395.00,,4.52941,17,True,Pakistan,https://static-01.daraz.pk/p/6897906c0afde5cbd02ff7ab43ea9c37.jpg,Lahore Cart (Lahore),Imported,11842,102644239
2517,Imported 100% Accurate Strong Glass Electronic Digital Body Weight Machine Digital Body Weight Scale Digital Personal Body Weighing Machine Digital Personal Body Weighing Scale Digital Bathroom Scale Digital Bath Scale Portable Weight Scale Machine,www.daraz.pk/products/imported-100-accurate-strong-glass-electronic-digital-body-weight-machine-digital-body-weight-scale-digital-personal-body-weighing-machine-digital-personal-body-weighing-scale-digital-bathroom-scale-digital-bath-scale-portable-weight-scale-machine-i105612382-s1252994988.html?search=1,,1425.00,,4.5,6,True,Pakistan,https://static-01.daraz.pk/p/a2b1db93d0fb59d17fbc8c41a7e7ffff.jpg,Lahore Cart (Lahore),Imported,11842,105612382
2518,Exceptional Quality 4 Pcs. Ceramic Bath Set European Standards,www.daraz.pk/products/exceptional-quality-4-pcs-ceramic-bath-set-european-standards-i123890052-s1281146257.html?search=1,1898.00,1650.00,-13%,5,1,True,Pakistan,https://static-01.daraz.pk/p/01575b7a3d36149d2ac660905a4118f5.jpg,Lajawab (Okara),Lajawab,409,123890052
2519,Ceramic Bathroom Set - 4 Pcs Nice Quality,www.daraz.pk/products/ceramic-bathroom-set-4-pcs-nice-quality-i108274856-s1257504672.html?search=1,1517.00,1319.00,-13%,5,2,True,Pakistan,https://static-01.daraz.pk/p/169e2567643e1dc06200fb9eaf2d68e7.jpg,Lajawab (Okara),Lajawab,409,108274856
2520,Digital Weight Machine Persnol Scale,www.daraz.pk/products/digital-weight-machine-persnol-scale-i134825714-s1295133512.html?search=1,2599.00,1599,-38%,3.5,4,True,Pakistan,https://static-01.daraz.pk/p/c9bc1c58c7476e99d9820212bec0acc3.jpg,HKB COLLECTION (Gujranwala),HKB COLLECTION,21039,134825714
2521,Cabinet And Door Holders Hangers Space Utility For Kitchen Bathroom Washroom Colorful White Blue Green Imported China Quality Plastic Waterproof Beautiful Attractive Home Decor Decoration Light Weight Easy To Use Hang,www.daraz.pk/products/cabinet-and-door-holders-hangers-space-utility-for-kitchen-bathroom-washroom-colorful-white-blue-green-imported-china-quality-plastic-waterproof-beautiful-attractive-home-decor-decoration-light-weight-easy-to-use-hang-i114036433-s1265754745.html?search=1,425.00,375.00,-12%,5,2,True,Pakistan,https://static-01.daraz.pk/p/mdc/b7406e207a1f0cff5d4d8a660d91fe3d.jpg,KP HOME DECOR (Karachi),Chinese Style,21100,114036433
2522,"Washroom, bathroom & kitchen Target Glass soap dispenser – Liquid soap container & dispenser",www.daraz.pk/products/washroom-bathroom-kitchen-target-glass-soap-dispenser-liquid-soap-container-dispenser-i133810726-s1294214089.html?search=1,,390.00,,3,1,True,Pakistan,https://static-01.daraz.pk/p/7282f11c6820f368cbebbce106f04aad.jpg,Smart Home Ideas (Lahore),IKEA,21204,133810726
2523,"Washroom, bathroom & kitchen Target Glass soap dispenser – Liquid soap container & dispenser",www.daraz.pk/products/washroom-bathroom-kitchen-target-glass-soap-dispenser-liquid-soap-container-dispenser-i133936241-s1294312806.html?search=1,,390.00,,5,1,True,Pakistan,https://static-01.daraz.pk/p/9d616726be0c5b744250cb62486a888a.jpg,AM Imports,IKEA,1133975,133936241
2524,Virgo Towels,www.daraz.pk/products/virgo-towels-i152010839-s1316414485.html?search=1,600.00,458,-24%,5,2,True,Pakistan,https://static-01.daraz.pk/p/b6fe61d79781db940ff48c4c62cd7681.jpg,Mtex textile,Mtex Textile,6005007963258,152010839
2525,White Bath Towel With Love Sign (01 Pcs),www.daraz.pk/products/white-bath-towel-with-love-sign-01-pcs-i154134821-s1319188156.html?search=1,699.00,539,-23%,5,1,True,Pakistan,https://static-01.daraz.pk/p/020dc54ed67123db92224e7c0b72804b.jpg,Mtex textile,Mtex Textile,6005007963258,154134821
2526,Customized Mr. Logo Towels,www.daraz.pk/products/customized-mr-logo-towels-i154078149-s1319058981.html?search=1,600.00,499,-17%,5,1,True,Pakistan,https://static-01.daraz.pk/p/3ec9d816e5b06568183a2f2f5bf7d939.jpg,Mtex textile,Mtex Textile,6005007963258,154078149
2527,Prince Towels,www.daraz.pk/products/king-towels-i151870955-s1316204919.html?search=1,600.00,539,-10%,5,5,True,Pakistan,https://static-01.daraz.pk/p/29a58562dbd3e5df7f742bc0c3e08751.png,Mtex textile,Mtex Textile,6005007963258,151870955
2528,Diamond Royal Bath Water Mug With Handle,www.daraz.pk/products/diamond-royal-bath-water-mug-with-handle-i153466440-s1318218987.html?search=1,210.00,125.00,-40%,5,1,True,Pakistan,https://static-01.daraz.pk/p/a4e49cd3511301aca7926339c84297d8.jpg,Lucky 7 Store,Sheikh Arslan trading,1149505,153466440
2529,Squattty Bathroom Doctor Toilet Stool,www.daraz.pk/products/squattty-bathroom-doctor-toilet-stool-i153760319-s1318598810.html?search=1,1350.00,854,-37%,5,2,True,Pakistan,https://static-01.daraz.pk/p/7b7a9703373e392a2d4b1f6b95392ade.jpg,Lucky 7 Store,Sheikh Arslan trading,1149505,153760319
2530,pack of 10 pic's Disposable Travel Cotton Compressed Towel Magic Hand Towel Outdoor Trip Compact Facial Tissue Wipes,www.daraz.pk/products/pack-of-10-pics-disposable-travel-cotton-compressed-towel-magic-hand-towel-outdoor-trip-compact-facial-tissue-wipes-i147964500-s1311460009.html?search=1,75.00,72.00,-4%,5,1,True,Pakistan,https://static-01.daraz.pk/p/d2bc5290d7191d0420b30999c4a895ce.jpg,IM electronics,IM.Com,1108341,147964500
2531,Single Layer Stainless Steel Bathroom Corner Shelf - Silver,www.daraz.pk/products/single-layer-stainless-steel-bathroom-corner-shelf-silver-i133543732-s1293978172.html?search=1,899.00,632.00,-30%,5,1,True,Pakistan,https://static-01.daraz.pk/p/34c06dc62bb99d53c636e0d31d68c9a9.jpg,Ejaz Trader,AUA Accessories,1092328,133543732
2532,Imported Liquid Soap Dispenser 400ml - Imenab (Gloria),www.daraz.pk/products/imported-liquid-soap-dispenser-400ml-imenab-gloria-i146504211-s1309338853.html?search=1,1499.00,1149.00,-23%,4,1,True,Pakistan,https://static-01.daraz.pk/p/21e1437d4987c8b6bbd650d0c21d5a98.jpg,Suriya eShop,Suriya eShop,1149217,146504211
2533,Pack Of 8 Wonder Hanger,www.daraz.pk/products/pack-of-8-wonder-hanger-i8128249-s1287180735.html?search=1,650.00,190.00,-71%,4.16667,6,True,Pakistan,https://static-01.daraz.pk/p/b1a34bef69f709ff55eb6878c14e3dc0.jpg,365Cosmetics (Karachi),365Cosmetics,14427,8128249
2534,Multi-Purpose Scarf/Belt/Tie/Dupata Hanging Organizer/Hanger Multicolour,www.daraz.pk/products/multi-purpose-scarfbelttiedupata-hanging-organizerhanger-multicolour-i100036396-s1021679413.html?search=1,,400.00,,3.25,4,True,Pakistan,https://static-01.daraz.pk/original/cf2a2d15ce22a0b5e044bd5e042ffd73.jpg,Dealizle (Karachi),365 Products,20567,100036396
2535,"Soap Dish Self Draining Soap Case Holder-Silicone Soap Saver Rubber Drainer Dishes Soap Saver for Shower, Bathroom, Kitchen, Counter Top, Keep Soap Bars Dry and Easy Cleaning",www.daraz.pk/products/soap-dish-self-draining-soap-case-holder-silicone-soap-saver-rubber-drainer-dishes-soap-saver-for-shower-bathroom-kitchen-counter-top-keep-soap-bars-dry-and-easy-cleaning-i165004075-s1334956794.html?search=1,200.00,150.00,-25%,5,1,True,Pakistan,https://static-01.daraz.pk/p/mdc/f2ff358bb63d0f93ace6c790a5548d6e.jpg,Velvet,My Velvet,6005010567045,165004075
2536,Bath Curtains Waterproof Shower Curtain With 12 Pcs Hook Set,www.daraz.pk/products/bath-curtains-waterproof-shower-curtain-with-12-pcs-hook-set-i130863350-s1290755610.html?search=1,599.00,519.00,-13%,4,3,True,Pakistan,https://static-01.daraz.pk/p/2defbdb8e7d87917bce6491a839e6706.jpg,BodyNFashion,BodyNFashion,1100646,130863350
2537,Tooth Paste Dispenser & Brush Holder - Multicolor,www.daraz.pk/products/tooth-paste-dispenser-brush-holder-multicolor-i1713042-s9614828.html?search=1,1015.00,316.00,-69%,4,1,True,Pakistan,https://static-01.daraz.pk/p/b9bc16250ecf92b708d59fe3316703d3.jpg,Multicrafts (Karachi),Minions,13318,1713042
2538,Tooth Paste Dispenser With Holder - Multicolor,www.daraz.pk/products/tooth-paste-dispenser-with-holder-multicolor-i1713043-s9614829.html?search=1,774.00,316.00,-59%,4.33333,3,True,Pakistan,https://static-01.daraz.pk/original/f52280a56157b09f6b223404f431ed53.jpg,Multicrafts (Karachi),NOORI,13318,1713043
2539,Tooth Paste Dispenser with Toothbrush Holder - Multicolor,www.daraz.pk/products/tooth-paste-dispenser-with-toothbrush-holder-multicolor-i103818059-s1250042668.html?search=1,604.00,299,-51%,4.3625,80,True,Pakistan,https://static-01.daraz.pk/p/43ab6c11eb768d46c87477ea82e2085c.jpg,Multicrafts (Karachi),MULTICRAFTS,13318,103818059
2540,Tooth Paste Dispenser With Holder - Multicolor,www.daraz.pk/products/automatic-tooth-paste-dispenser-with-holder-orange-color-i152846073-s1317422818.html?search=1,550.00,377.00,-31%,5,1,True,Pakistan,https://static-01.daraz.pk/p/289835989d42c6af0189f6d97930bf8e.jpg,Multicrafts (Karachi),MULTICRAFTS,13318,152846073
2541,Tooth Paste Dispenser With Holder - Multicolor,www.daraz.pk/products/automatic-tooth-paste-dispenser-with-holder-orange-color-i152846079-s1317446035.html?search=1,560.00,344.00,-39%,5,1,True,Pakistan,https://static-01.daraz.pk/p/0de1eac0663e3a0d83b98379cf508281.jpg,Multicrafts (Karachi),MULTICRAFTS,13318,152846079
2542,Deemiz Multicolor Tooth Paste Dispenser,www.daraz.pk/products/deemiz-multicolor-tooth-paste-dispenser-i3119781-s12455421.html?search=1,630.00,291,-54%,4.36364,11,True,Pakistan,https://static-01.daraz.pk/original/d4cf337e5c982df89c291495ee2192d3.jpg,Deemiz (Karachi),Deemiz,3156,3119781
2543,Magic Changeable Clothes Pluto Plastic Hanger - Space Saving Wonder Closet Organizer 9 Holes Holder Cloths and Pants Hanger,www.daraz.pk/products/magic-changeable-clothes-pluto-plastic-hanger-i134224535-s1294616009.html?search=1,241.00,117.00,-51%,5,2,True,Pakistan,https://static-01.daraz.pk/p/a2fe7dd22fb2e4a05d2fb9df0ad3305a.jpg,Deemiz (Karachi),Deemiz,3156,134224535
2544,"Towels Luxurious Jumbo Bath Sheet 35 x 70 Inches, Beige 100% Ring Spun Cotton Highly Absorbent and Quick Dry Extra Large Bath Towel Super Soft Hotel Quality Towel",www.daraz.pk/products/towels-luxurious-jumbo-bath-sheet-35-x-70-inches-100-ring-spun-cotton-highly-absorbent-and-quick-dry-extra-large-super-soft-hotel-quality-i146874644-s1309862346.html?search=1,1299.00,1039,-20%,5,3,True,Pakistan,https://static-01.daraz.pk/p/c3242d23515a9234384b2c719c4f8917.jpg,Utopia Basics,Utopia,6005010045314,146874644
2545,"Bath Mats Towels Cotton Banded Bath Mats, 2 Pack 21 x 34 Inches Highly Absorbent and Machine Washable Shower Bathroom Floor Mat Pack of 2",www.daraz.pk/products/bath-mats-towels-cotton-banded-highly-absorbent-and-machine-washable-shower-bathroom-floor-mat-21-x-34-inches-pack-of-2-i146870608-s1309858771.html?search=1,1499.00,1228,-18%,5,1,True,Pakistan,https://static-01.daraz.pk/p/6ec73f0a23302e25585096f766b886ea.jpg,Utopia Basics,Utopia,6005010045314,146870608
